OPName,Latency,Device,Torch Version,CUDNN Version,Kernel Name,Warps per SM,Blocks per SM,Grid x,Grid y,Grid z,Block x,Block y,Block z,CUDA Version,Kernels,B,M,N,K
linear,38.35078430175781,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,9676.8,1209.6,1008,24,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3010,435,32252
linear,23.86083221435547,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,6600.0,825.0,750,22,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2786,410,23983
linear,84.33743794759114,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,2585.7,1292.85,507,51,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3245,505,32448
linear,45.82505544026693,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,11658.0,1457.25,1005,29,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3655,439,32145
linear,35.306068420410156,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,1881.9,940.95,369,51,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3259,306,23558
linear,54.790794372558594,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,15072.0,1884.0,1884,20,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2509,404,60267
linear,133.95035807291666,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,4672.6,2336.3,766,61,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3880,423,48982
linear,46.36751937866211,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,16620.0,2077.5,1385,30,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3789,316,44316
linear,61.824554443359375,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,15586.8,1948.35,1257,31,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3952,420,40209
linear,103.3131841023763,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,3542.0,1771.0,644,55,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3472,460,41161
linear,198.69568379720053,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,5884.2,2942.1,934,63,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,4030,507,59770
linear,36.83168029785156,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,15552.0,1944.0,1620,24,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3010,271,51835
linear,108.26642100016277,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,4655.0,2327.5,931,50,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3146,367,59573
linear,43.084564208984375,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,11232.0,1404.0,1560,18,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2298,422,49913
linear,152.46792602539062,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,4838.9,2419.45,913,53,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3349,467,58418
linear,181.63201395670572,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,5618.1,2809.05,921,61,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3859,474,58896
linear,66.9249267578125,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,3856.3,1928.15,787,49,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3116,284,50353
linear,73.87417602539062,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,22016.0,2752.0,1720,32,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,4037,369,55040
linear,89.07323710123698,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,3398.5,1699.25,971,35,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2235,414,62105
linear,93.3877665201823,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,4029.7,2014.85,683,59,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3727,370,43683
linear,0.3126506706078847,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,27.6,13.8,3,46,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2893,625,169
linear,0.17627733449141184,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.4,8.2,1,41,4,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,2578,533,11
linear,0.3564586639404297,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.1,8.55,3,57,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3602,605,171
linear,0.22581333915392557,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,11.0,5.5,1,55,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,3493,577,26
linear,0.3772266705830892,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.4,9.2,2,46,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2911,883,102
linear,0.3842666645844777,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.2,8.6,2,43,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2692,918,118
linear,0.32841599980990094,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,30.6,15.3,3,51,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3237,678,192
linear,0.45449599623680115,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,21.6,10.8,2,54,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3406,936,111
linear,0.19669333597024283,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,14.4,7.2,1,48,3,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,3067,526,19
linear,0.2774400015672048,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,61.2,7.65,9,17,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2131,617,257
linear,0.40832000970840454,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,11.6,5.8,1,58,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,3678,1009,22
linear,0.33858134349187213,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,25.8,12.9,3,43,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2691,802,155
linear,0.25938132405281067,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,54.4,6.8,4,17,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2148,748,127
linear,0.21469866732756296,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.5,8.75,1,35,5,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2187,791,64
linear,0.507861316204071,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,22.8,11.4,2,57,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3596,923,68
linear,0.3655146658420563,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,25.0,12.5,5,50,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3154,599,296
linear,0.49544533093770343,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,68.4,8.55,9,19,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2351,938,267
linear,0.33034666379292804,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.5,8.25,5,33,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2109,668,305
linear,0.6601813236872355,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,150.8,18.85,13,29,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3651,711,416
linear,0.6445333361625671,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,26.5,13.25,5,53,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3374,948,268
linear,0.7310719887415568,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,41.6,20.8,8,52,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3286,793,491
linear,0.480021337668101,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,119.6,14.95,13,23,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2879,615,392
linear,0.9936533371607462,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,166.4,20.8,13,32,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3979,898,406
linear,0.5830293297767639,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,144.0,18.0,12,30,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3808,608,370
linear,0.8720853328704834,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,47.2,23.6,8,59,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3713,798,504
linear,0.8160533308982849,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,156.0,19.5,15,26,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3213,763,452
linear,0.7056960066159567,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,27.2,13.6,8,34,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2119,1021,458
linear,0.6770453254381815,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,44.8,22.4,8,56,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3575,623,488
linear,0.5757333437601725,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,144.0,18.0,15,24,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2966,538,460
linear,0.873695989449819,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,32.9,16.45,7,47,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2999,970,446
linear,1.2994133234024048,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,81.9,40.95,13,63,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,4001,624,831
linear,0.9192533493041992,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,205.2,25.65,19,27,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3410,660,598
linear,0.8292693495750427,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,184.0,23.0,23,20,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2439,686,725
linear,1.2042453289031982,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,243.2,30.4,19,32,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,4055,768,598
linear,1.7828906774520874,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,268.8,33.6,32,21,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2627,925,997
linear,1.1295040448506672,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,75.2,37.6,16,47,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3001,573,1018
linear,1.5943573713302612,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,63.7,31.85,13,49,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3081,934,831
linear,0.8903253277142843,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,48.6,24.3,9,54,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3432,667,550
linear,1.292405327161153,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,183.6,22.95,17,27,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3365,929,518
linear,1.7072213093439739,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,320.0,40.0,32,25,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3147,727,1013
linear,1.6337707042694092,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,76.8,38.4,12,64,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,4096,833,754
linear,2.4789119561513266,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,84.8,42.4,16,53,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3367,985,1007
linear,1.0128000179926555,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,57.0,28.5,15,38,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2382,620,948
linear,1.0532906850179036,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,159.6,19.95,21,19,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2366,897,643
linear,0.6397973299026489,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,33.0,16.5,10,33,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2104,678,637
linear,3.0532480080922446,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,133.3,66.65,31,43,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2729,715,1921
linear,2.137450695037842,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,480.0,60.0,60,20,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2514,552,1893
linear,5.094133377075195,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,204.8,102.4,32,64,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,4077,687,2022
linear,4.563103834788005,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,118.9,59.45,29,41,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2621,941,1842
linear,1.5050559838612874,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,66.0,33.0,20,33,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2086,816,1265
linear,3.4657492637634277,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,600.0,75.0,50,30,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3832,814,1580
linear,3.173781394958496,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,464.4,58.05,43,27,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3369,893,1364
linear,2.5776853561401367,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,96.6,48.3,23,42,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2628,810,1443
linear,4.880319913228353,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,705.6,88.2,63,28,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3569,770,1991
linear,3.835754632949829,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,669.6,83.7,54,31,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3944,728,1701
linear,3.3398613929748535,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,131.2,65.6,32,41,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2603,681,1995
linear,2.9921493530273438,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,99.0,49.5,30,33,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2089,838,1877
linear,3.1127893129984536,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,554.4,69.3,63,22,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2783,666,1988
linear,1.7313599983851116,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,96.2,48.1,26,37,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2323,518,1663
linear,1.89410134156545,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,90.0,45.0,20,45,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2817,717,1217
linear,8.314517656962076,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,954.8,119.35,77,31,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3927,851,2436
linear,5.6893547375996905,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,612.0,76.5,85,18,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2299,992,2689
linear,7.0422719319661455,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,173.9,86.95,47,37,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2322,871,2974
linear,5.975381374359131,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,247.5,123.75,45,55,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3461,527,2838
linear,8.473578453063965,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,1190.0,148.75,119,25,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3173,804,3794
linear,13.860245068868002,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,301.6,150.8,58,52,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3301,889,3700
linear,4.91429344813029,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,181.3,90.65,37,49,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3092,720,2366
linear,4.852405389149983,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,772.8,96.6,92,21,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2673,618,2935
linear,6.20579179128011,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,980.0,122.5,98,25,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3195,695,3125
linear,7.461898644765218,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,222.3,111.15,57,39,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2468,642,3617
linear,9.77833620707194,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,1350.0,168.75,125,27,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3401,796,3988
linear,3.2942933241526284,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,598.0,74.75,65,23,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2906,685,2059
linear,5.965749263763428,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,178.6,89.3,38,47,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2998,734,2423
linear,4.297962665557861,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,722.4,90.3,86,21,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2649,659,2724
linear,7.652032057444255,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,333.9,166.95,53,63,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3996,513,3373
linear,9.49027188618978,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,303.4,151.7,82,37,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2367,566,5219
linear,53.654815673828125,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,762.5,381.25,125,61,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3849,948,7961
linear,17.701696395874023,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,424.0,212.0,80,53,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3388,822,5057
linear,19.68015988667806,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,2160.0,270.0,225,24,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3035,915,7187
linear,40.970559438069664,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,627.0,313.5,110,57,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3628,998,7005
linear,11.907626469930014,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,1549.6,193.7,149,26,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3325,837,4737
linear,17.48248545328776,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,460.0,230.0,100,46,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2925,683,6372
linear,35.407318115234375,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,508.2,254.1,121,42,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2634,960,7714
linear,15.839082717895508,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,2035.2,254.4,159,32,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,4056,769,5082
linear,31.209376017252605,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,522.0,261.0,87,60,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3832,869,5555
linear,14.747989654541016,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,1686.4,210.8,248,17,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2152,887,7915
linear,34.18323262532552,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,506.0,253.0,92,55,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3466,947,5848
linear,32.66788228352865,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,504.0,252.0,112,45,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2831,904,7162
linear,7.572255929311116,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,1575.2,196.9,179,22,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2782,523,5701
linear,33.218048095703125,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,542.9,271.45,89,61,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3859,882,5693
linear,38.03110376993815,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,702.9,351.45,213,33,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2071,830,13574
linear,50.8700803120931,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,752.7,376.35,193,39,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2434,890,12350
linear,23.456597010294598,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,452.1,226.05,137,33,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2102,792,8742
linear,77.49123128255208,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,1150.0,575.0,230,50,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3175,1003,14718
linear,39.959668477376304,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,696.5,348.25,199,35,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2228,772,12685
linear,18.36840565999349,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,3585.6,448.2,498,18,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2283,544,15906
linear,37.652853647867836,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,4278.0,534.75,345,31,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3910,1015,11040
linear,40.21138127644857,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,869.4,434.7,138,63,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3988,619,8818
linear,19.295445760091145,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,3752.0,469.0,335,28,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3562,542,10702
linear,16.032373428344727,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,2631.2,328.9,299,22,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2773,647,9549
linear,39.216182708740234,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,843.7,421.85,143,59,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3767,635,9111
linear,46.40298589070638,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,1274.9,637.45,209,61,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3865,576,13341
linear,36.414442698160805,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,694.2,347.1,178,39,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2448,797,11374
linear,23.123925526936848,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,2849.2,356.15,419,17,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2117,853,13378
linear,36.80333964029948,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,567.6,283.8,132,43,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2742,888,8425
linear,61.677696228027344,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,6670.0,833.75,575,29,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3700,939,18399
linear,59.815616607666016,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,1228.4,614.2,332,37,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2315,710,21218
linear,37.59749221801758,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,6890.0,861.25,689,25,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3141,598,22040
linear,93.00902048746745,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,2427.8,1213.9,398,61,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3865,558,25413
linear,107.3234125773112,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,1552.5,776.25,345,45,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2862,932,22052
linear,70.62585703531902,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,1310.1,655.05,397,33,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2062,831,25355
linear,111.72161102294922,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,2370.5,1185.25,431,55,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3485,633,27573
linear,68.12528991699219,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,12238.8,1529.85,987,31,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3958,601,31556
linear,27.565663655598957,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,4598.0,574.75,605,19,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2410,632,19352
linear,34.47215906778971,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,6186.4,773.3,703,22,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2796,601,22468
linear,70.03767395019531,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,1817.9,908.95,343,53,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,3349,533,21933
linear,80.13687388102214,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,1478.4,739.2,448,33,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2091,735,28657
linear,49.88018035888672,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,9486.0,1185.75,765,31,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,3934,596,24469
